event_id,Datetime,Date,Time,PhysicalDataID,Station,YSI,WeatherCode,Tide,FlowDirection,ConditionCode,VegetationRank,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,TowLocation,SampleVolume,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,LarvalDataID,FieldComments,LarvalCatchID,SpeciesCode,Stage,TL,FL,Count,LabComments,CommonName,ScientificName,TotalCountSpecies,LifeStage,LarvalLifeStage,CountIndividual
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2674,C,Y/L,5.699999809,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2675,C,Y/L,5.699999809,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2676,C,Y/L,7,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2677,C,Y/L,6,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2678,C,Y/L,5.900000095,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2679,C,Y/L,6.5,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2680,C,Y/L,5.300000191,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2681,C,Y/L,5.800000191,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2682,C,Y/L,5.699999809,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2683,C,Y/L,5.900000095,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2684,C,Y/L,5.599999905,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2685,C,Y/L,6,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2686,C,Y/L,6.400000095,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2687,C,Y/L,6.5,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2688,C,Y/L,5.5,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2689,C,Y/L,5.800000191,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2690,C,Y/L,6.199999809,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2691,C,Y/L,6,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2692,C,Y/L,6.400000095,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2693,C,Y/L,6,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2694,C,Y/L,6,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2695,C,Y/L,6,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2696,C,Y/L,5,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2697,C,Y/L,5.699999809,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2698,C,Y/L,6.599999905,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2699,C,Y/L,6.5,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2700,C,Y/L,6,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2701,C,Y/L,6.400000095,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-19 09:30:00,1999-04-19T09:30:00Z,1999-04-19,09:30:00,13,STTD,NA,CLR,NA,NA,NA,NA,NA,18.9,0.16,NA,NA,NA,NA,NA,13,Regular,447619,465176,Center,106,NA,NA,NA,NA,1999,4,Apr,NA,NA,8,c 550,2702,C,Y/L,5.5,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-22 09:40:00,1999-04-22T09:40:00Z,1999-04-22,09:40:00,14,STTD,NA,CLR,NA,NA,NA,NA,NA,17.7,0.18,NA,NA,NA,NA,NA,NA,Regular,465186,465199,Center,0.1,NA,NA,NA,NA,1999,4,Apr,NA,NA,9,STTD 020   (flow broken) NI,22,C,L,7,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-22 09:40:00,1999-04-22T09:40:00Z,1999-04-22,09:40:00,14,STTD,NA,CLR,NA,NA,NA,NA,NA,17.7,0.18,NA,NA,NA,NA,NA,NA,Regular,465186,465199,Center,0.1,NA,NA,NA,NA,1999,4,Apr,NA,NA,9,STTD 020   (flow broken) NI,2703,C,L,7.5,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-22 09:40:00,1999-04-22T09:40:00Z,1999-04-22,09:40:00,14,STTD,NA,CLR,NA,NA,NA,NA,NA,17.7,0.18,NA,NA,NA,NA,NA,NA,Regular,465186,465199,Center,0.1,NA,NA,NA,NA,1999,4,Apr,NA,NA,9,STTD 020   (flow broken) NI,2704,C,L,7.099999905,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-23 09:30:00,1999-04-23T09:30:00Z,1999-04-23,09:30:00,15,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,0.18,NA,NA,NA,NA,NA,10,Regular,465221,475438,Center,80.2,NA,NA,NA,NA,1999,4,Apr,NA,NA,87,STTDL 021,NA,NODATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_1999-04-27 07:48:00,1999-04-27T07:48:00Z,1999-04-27,07:48:00,50,SHR,NA,CLR,NA,NA,NA,NA,NA,15,0.53,NA,NA,NA,NA,NA,10,Regular,475432,475439,Center,0.06,NA,NA,NA,NA,1999,4,Apr,NA,NA,10,SHRL 018  only 7 turns?  NI,23,SBE,E,NA,NA,2,SBE in morula stage ca. 3.7mm in diameter,Striped Bass Eggs,Morone saxatilis,NA,NA,NA,NA
STTD_1999-04-27 09:30:00,1999-04-27T09:30:00Z,1999-04-27,09:30:00,502,STTD,NA,CLR,NA,NA,NA,NA,NA,16.1,0.15,NA,NA,NA,NA,NA,10,Regular,475446,494609,Center,NA,NA,NA,NA,NA,1999,4,Apr,NA,NA,380,STTDL 022; tow,NA,NODATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_1999-04-29 13:23:00,1999-04-29T13:23:00Z,1999-04-29,13:23:00,16,STTD,NA,CLR,NA,NA,NA,NA,NA,15.2,0.14,NA,NA,NA,NA,NA,10,Regular,508928,509338,Center,3,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,22023   only 7 turns?  NI; tow,24,PRS,L,NA,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA
STTD_1999-04-29 13:23:00,1999-04-29T13:23:00Z,1999-04-29,13:23:00,16,STTD,NA,CLR,NA,NA,NA,NA,NA,15.2,0.14,NA,NA,NA,NA,NA,10,Regular,508928,509338,Center,3,NA,NA,NA,NA,1999,4,Apr,NA,NA,11,22023   only 7 turns?  NI; tow,25,SASU,L,NA,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA
STTD_1999-04-30 12:00:00,1999-04-30T12:00:00Z,1999-04-30,12:00:00,17,STTD,NA,CLR,NA,NA,NA,NA,NA,15.5,0.17,NA,NA,NA,NA,NA,10,Regular,509236,509337,Center,1,NA,NA,NA,NA,1999,4,Apr,NA,NA,12,22024  check fluid / Flow meter broken (only 101 turns); tow,26,PRS,L,NA,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA
STTD_1999-04-30 12:00:00,1999-04-30T12:00:00Z,1999-04-30,12:00:00,17,STTD,NA,CLR,NA,NA,NA,NA,NA,15.5,0.17,NA,NA,NA,NA,NA,10,Regular,509236,509337,Center,1,NA,NA,NA,NA,1999,4,Apr,NA,NA,12,22024  check fluid / Flow meter broken (only 101 turns); tow,27,C,L,9,NA,1,NA,Carp,Cyprinus carpio,NA,NA,NA,NA
STTD_1999-04-30 12:00:00,1999-04-30T12:00:00Z,1999-04-30,12:00:00,17,STTD,NA,CLR,NA,NA,NA,NA,NA,15.5,0.17,NA,NA,NA,NA,NA,10,Regular,509236,509337,Center,1,NA,NA,NA,NA,1999,4,Apr,NA,NA,12,22024  check fluid / Flow meter broken (only 101 turns); tow,28,SASU,L,NA,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA
STTD_1999-05-05 10:14:00,1999-05-05T10:14:00Z,1999-05-05,10:14:00,2,STTD,NA,NA,NA,NA,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,10,Regular,31375,51450,Center,158,NA,NA,NA,NA,1999,5,May,NA,NA,14,22026; tow,31,TFS,L,NA,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA
STTD_1999-05-05 10:14:00,1999-05-05T10:14:00Z,1999-05-05,10:14:00,2,STTD,NA,NA,NA,NA,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,10,Regular,31375,51450,Center,158,NA,NA,NA,NA,1999,5,May,NA,NA,14,22026; tow,32,LP,L,NA,NA,1,NA,Logperch,Percina macrolepida,NA,NA,NA,NA
STTD_1999-05-05 10:14:00,1999-05-05T10:14:00Z,1999-05-05,10:14:00,2,STTD,NA,NA,NA,NA,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,10,Regular,31375,51450,Center,158,NA,NA,NA,NA,1999,5,May,NA,NA,14,22026; tow,33,PRS,L,NA,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA
STTD_1999-05-05 10:14:00,1999-05-05T10:14:00Z,1999-05-05,10:14:00,2,STTD,NA,NA,NA,NA,NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,10,Regular,31375,51450,Center,158,NA,NA,NA,NA,1999,5,May,NA,NA,14,22026; tow,34,SASU,L,NA,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA
STTD_1999-05-07 11:15:00,1999-05-07T11:15:00Z,1999-05-07,11:15:00,18,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,0.14,NA,NA,NA,NA,NA,10,Regular,68686,86467,Center,140,NA,NA,NA,NA,1999,5,May,NA,NA,15,22027,35,LP,L,NA,NA,1,NA,Logperch,Percina macrolepida,NA,NA,NA,NA
STTD_1999-05-07 11:15:00,1999-05-07T11:15:00Z,1999-05-07,11:15:00,18,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,0.14,NA,NA,NA,NA,NA,10,Regular,68686,86467,Center,140,NA,NA,NA,NA,1999,5,May,NA,NA,15,22027,36,PRS,L,NA,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA
STTD_1999-05-07 11:15:00,1999-05-07T11:15:00Z,1999-05-07,11:15:00,18,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,0.14,NA,NA,NA,NA,NA,10,Regular,68686,86467,Center,140,NA,NA,NA,NA,1999,5,May,NA,NA,15,22027,37,SASU,L,NA,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,38,LP,L,NA,NA,4,NA,Logperch,Percina macrolepida,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,39,PRS,L,NA,NA,6,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,40,MSS,L,NA,NA,3,NA,Inland Silverside,Menidia beryllina,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,41,SPLT,J,31,28,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2705,SPLT,J,26,23,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2706,SPLT,J,30,26.5,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2707,SPLT,J,27,24,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2708,SPLT,J,31,27,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2709,SPLT,J,31,28,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2710,SPLT,J,27,24,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2711,SPLT,J,25,22,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2712,SPLT,J,25.5,23,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2713,SPLT,J,28.5,26,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2714,SPLT,J,25.5,22.5,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2715,SPLT,J,30,26.5,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2716,SPLT,J,27,24,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2717,SPLT,J,27.5,25,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2718,SPLT,J,25,22,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2719,SPLT,J,24,22,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2720,SPLT,J,28.5,25.5,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
STTD_1999-05-10 10:13:00,1999-05-10T10:13:00Z,1999-05-10,10:13:00,19,STTD,NA,CLR,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,10,Regular,86472,108705,Center,175,NA,NA,NA,NA,1999,5,May,NA,NA,16,22028  tow; flood,2721,SPLT,J,28,25,1,NA,Sacramento Splittail,Pogonichthys macrolepidotus,NA,NA,NA,NA
